,Temperature,Humidity,Light,CO2,HumidityRatio 
15979,20.1,32.4,0.0,570.0,0.004715857
15980,20.1,32.29,0.0,570.0,0.004699725
15981,20.1,32.29,0.0,570.0,0.004699725
15982,20.1,32.29,0.0,565.0,0.004699725
15983,20.1,32.29,0.0,564.0,0.004699725
15984,20.1,32.26,0.0,567.6666667000001,0.004695326
15985,20.1,32.145,0.0,570.0,0.004678462
15986,20.1,32.2,0.0,562.0,0.004686527
15987,20.1,32.2,0.0,566.0,0.004686527
15988,20.1,32.29,0.0,564.75,0.004699725
15989,20.1,32.29,0.0,569.5,0.004699725
15990,20.13333333,32.29,0.0,569.0,0.004709504000000001
15991,20.1,32.2675,0.0,566.25,0.004696425
15992,20.1,32.2,0.0,565.0,0.004686527
15993,20.1,32.2,0.0,565.0,0.004686527
15994,20.1,32.2,0.0,568.0,0.004686527
15995,20.1,32.29,0.0,568.0,0.004699725
15996,20.1,32.245,0.0,566.0,0.004693126
15997,20.1,32.2,0.0,562.0,0.004686527
15998,20.1,32.2,0.0,563.0,0.004686527
15999,20.15,32.2,0.0,566.5,0.00470116
16000,20.1,32.2,0.0,569.6666667000001,0.004686527
16001,20.1,32.2,0.0,569.0,0.004686527
16002,20.13333333,32.2,0.0,570.0,0.004696278
16003,20.1,32.2,0.0,566.5,0.004686527
16004,20.1,32.2,0.0,566.0,0.004686527
16005,20.1,32.2,0.0,566.0,0.004686527
16006,20.15,32.245,0.0,566.5,0.00470778
16007,20.1,32.2,0.0,572.3333332999999,0.004686527
16008,20.1,32.26,0.0,568.6666667000001,0.004695326
16009,20.1,32.29,0.0,568.0,0.004699725
16010,20.1,32.29,0.0,565.0,0.004699725
16011,20.1,32.245,0.0,567.0,0.004693126
16012,20.1,32.29,0.0,568.6666667000001,0.004699725
16013,20.1,32.29,0.0,569.0,0.004699725
16014,20.1,32.29,0.0,568.5,0.004699725
16015,20.1,32.29,0.0,568.0,0.004699725
16016,20.13333333,32.29,0.0,569.0,0.004709504000000001
16017,20.1,32.29,0.0,568.0,0.004699725
16018,20.1,32.29,0.0,569.5,0.004699725
16019,20.1,32.29,0.0,566.5,0.004699725
16020,20.1,32.29,0.0,568.0,0.004699725
16021,20.1,32.29,0.0,573.0,0.004699725
16022,20.1,32.29,0.0,568.5,0.004699725
16023,20.15,32.29,0.0,566.5,0.0047144
16024,20.1,32.29,0.0,568.0,0.004699725
16025,20.1,32.29,0.0,563.5,0.004699725
16026,20.1,32.3175,0.0,561.5,0.004703758
16027,20.1,32.4,0.0,568.3333332999999,0.004715857
16028,20.1,32.4,0.0,571.0,0.004715857
16029,20.1,32.4,0.0,571.0,0.004715857
16030,20.1,32.4,0.0,569.0,0.004715857
16031,20.1,32.29,0.0,569.0,0.004699725
16032,20.15,32.29,0.0,569.3333332999999,0.0047144
16033,20.1,32.29,0.0,568.0,0.004699725
16034,20.1,32.29,0.0,568.3333332999999,0.004699725
16035,20.1,32.345,0.0,568.0,0.004707790999999999
16036,20.1,32.29,0.0,569.5,0.004699725
16037,20.1,32.29,0.0,572.6666667000001,0.004699725
16038,20.1,32.29,0.0,572.0,0.004699725
16039,20.1,32.29,0.0,570.5,0.004699725
16040,20.1,32.29,0.0,567.5,0.004699725
16041,20.1,32.29,0.0,570.6666667000001,0.004699725
16042,20.1,32.29,0.0,572.0,0.004699725
16043,20.1,32.345,0.0,570.5,0.004707790999999999
16044,20.1,32.29,0.0,574.5,0.004699725
16045,20.1,32.29,0.0,571.0,0.004699725
16046,20.1,32.29,0.0,572.3333332999999,0.004699725
16047,20.05,32.245,0.0,570.5,0.004678512
16048,20.1,32.26,0.0,569.3333332999999,0.004695326
16049,20.1,32.2,0.0,572.0,0.004686527
16050,20.1,32.2,0.0,573.0,0.004686527
16051,20.1,32.245,0.0,576.0,0.004693126
16052,20.05,32.2,0.0,577.0,0.004671934
16053,20.05,32.245,0.0,571.5,0.004678512
16054,20.1,32.245,0.0,572.0,0.004693126
16055,20.05,32.245,0.0,574.5,0.004678512
16056,20.06666667,32.23,0.0,575.0,0.0046811840000000006
16057,20.0,32.2,0.0,573.0,0.0046573809999999995
16058,20.0,32.2,0.0,573.5,0.0046573809999999995
16059,20.0,32.2,0.0,574.0,0.0046573809999999995
16060,20.0,32.2,0.0,579.0,0.0046573809999999995
16061,20.05,32.245,0.0,581.0,0.004678512
16062,20.0,32.2,0.0,579.5,0.0046573809999999995
16063,20.0,32.2,0.0,578.0,0.0046573809999999995
16064,20.0,32.2,0.0,571.0,0.0046573809999999995
16065,20.0,32.2,0.0,565.5,0.0046573809999999995
16066,20.0,32.2,0.0,571.5,0.0046573809999999995
16067,20.0,32.2,0.0,579.0,0.0046573809999999995
16068,20.0,32.2,0.0,576.5,0.0046573809999999995
16069,20.0,32.2,0.0,575.0,0.0046573809999999995
16070,20.0,32.2,0.0,578.0,0.0046573809999999995
16071,20.0,32.2,0.0,574.0,0.0046573809999999995
16072,20.0,32.2,0.0,577.0,0.0046573809999999995
16073,20.0,32.2,0.0,577.0,0.0046573809999999995
16074,20.0,32.2,0.0,580.5,0.0046573809999999995
16075,20.0,32.2,0.0,579.5,0.0046573809999999995
16076,20.0,32.2,0.0,580.5,0.0046573809999999995
16077,20.0,32.2,0.0,578.0,0.0046573809999999995
16078,20.0,32.2,0.0,581.0,0.0046573809999999995
16079,20.0,32.145,0.0,578.0,0.004649365999999999
16080,20.0,32.12666667,0.0,579.3333332999999,0.004646695
16081,20.0,32.145,0.0,577.5,0.004649365999999999
16082,20.0,32.145,0.0,580.5,0.004649365999999999
16083,20.0,32.09,0.0,575.5,0.0046413520000000005
16084,20.0,32.09,0.0,581.5,0.0046413520000000005
16085,20.0,32.09,0.0,579.5,0.0046413520000000005
16086,20.0,32.09,0.0,579.3333332999999,0.0046413520000000005
16087,20.0,32.09,0.0,582.0,0.0046413520000000005
16088,20.0,32.09,0.0,576.5,0.0046413520000000005
16089,20.0,32.0,0.0,579.0,0.004628238
16090,19.945,32.09,0.0,579.0,0.004625445
16091,20.0,32.09,0.0,579.0,0.0046413520000000005
16092,20.0,32.09,0.0,580.5,0.0046413520000000005
16093,20.0,32.09,0.0,580.3333332999999,0.0046413520000000005
16094,20.0,32.09,0.0,580.0,0.0046413520000000005
16095,20.0,32.045,0.0,577.5,0.004634795
16096,20.0,32.0,0.0,580.0,0.004628238
16097,20.0,32.0,0.0,580.5,0.004628238
16098,20.0,32.0,0.0,580.0,0.004628238
16099,20.0,32.0,0.0,588.25,0.004628238
16100,20.0,31.89,0.0,581.0,0.00461221
16101,20.0,32.0,0.0,584.5,0.004628238
16102,20.0,32.0,0.0,585.0,0.004628238
16103,20.0,31.945,0.0,583.5,0.004620224
16104,20.0,31.945,0.0,585.5,0.004620224
16105,20.0,31.945,0.0,587.0,0.004620224
16106,20.0,31.89,0.0,585.0,0.00461221
16107,20.0,31.945,0.0,584.0,0.004620224
16108,20.0,31.89,0.0,583.0,0.00461221
16109,20.0,31.89,0.0,576.0,0.00461221
16110,20.0,31.89,0.0,577.0,0.00461221
16111,20.0,31.79,0.0,580.5,0.0045976409999999995
16112,20.0,31.79,0.0,588.5,0.0045976409999999995
16113,20.0,31.79,0.0,586.5,0.0045976409999999995
16114,20.0,31.79,0.0,586.0,0.0045976409999999995
16115,20.0,31.76,0.0,591.3333332999999,0.00459327
16116,20.0,31.79,0.0,590.0,0.0045976409999999995
16117,20.0,31.79,0.0,593.25,0.0045976409999999995
16118,20.0,31.79,0.0,590.5,0.0045976409999999995
16119,20.0,31.745,0.0,588.0,0.0045910840000000005
16120,20.03333333,31.73,0.0,590.3333332999999,0.004598453
16121,20.1,31.79,0.0,592.0,0.00462641
16122,20.0,31.63333333,0.0,592.0,0.004574816
16123,20.0,31.6,0.0,583.0,0.00456996
16124,20.0,31.6,0.0,585.0,0.00456996
16125,20.0,31.6,0.0,587.5,0.00456996
16126,20.0,31.6,0.0,590.0,0.00456996
16127,20.0,31.6,0.0,583.5,0.00456996
16128,20.0,31.6,0.0,581.5,0.00456996
16129,20.03333333,31.56666667,0.0,584.6666667000001,0.004574608
16130,20.0,31.5,0.0,592.5,0.004555392
16131,20.0,31.39,0.0,592.0,0.004539368
16132,20.05,31.55,0.0,592.0,0.004576930999999999
16133,20.05,31.445,0.0,589.5,0.004561587
16134,20.1,31.5,0.0,589.0,0.004583895
16135,20.0,31.39,0.0,589.0,0.004539368
16136,20.0,31.39,0.0,590.5,0.004539368
16137,20.05,31.39,0.0,593.5,0.00455355
16138,20.0,31.34,0.0,595.0,0.004532085
16139,20.1,31.39,0.0,593.0,0.00456777
16140,20.1,31.35666667,0.0,587.0,0.0045628840000000006
16141,20.1,31.29,0.0,592.5,0.004553112
16142,20.1,31.29,0.0,595.0,0.004553112
16143,20.1,31.34,0.0,591.6666667000001,0.004560441
16144,20.05,31.29,0.0,596.5,0.004538937
16145,20.1,31.29,0.0,600.5,0.004553112
16146,20.1,31.29,0.0,602.5,0.004553112
16147,20.1,31.29,0.0,593.0,0.004553112
16148,20.1,31.29,0.0,593.5,0.004553112
16149,20.1,31.2,0.0,600.0,0.00453992
16150,20.1,31.23,0.0,602.6666667000001,0.004544318
16151,20.1,31.29,0.0,604.0,0.004553112
16152,20.1,31.2675,0.0,604.0,0.004549814
16153,20.0,31.2,0.0,607.0,0.004511693
16154,20.0,31.2,0.0,604.0,0.004511693
16155,20.0,31.2,0.0,602.5,0.004511693
16156,20.0,31.15,0.0,602.0,0.00450441
16157,20.05,31.195,0.0,599.0,0.0045250559999999995
16158,20.03333333,31.13333333,14.0,596.6666667000001,0.004511354
16159,20.1,31.2,14.0,601.5,0.00453992
16160,20.1,31.2,14.0,603.5,0.00453992
16161,20.06666667,31.13333333,14.0,601.6666667000001,0.004520743
16162,20.1,31.13333333,14.0,606.0,0.004530149
16163,20.06666667,31.13333333,14.0,604.0,0.004520743
16164,20.05,31.1,14.0,605.5,0.0045111759999999996
16165,20.1,31.1,7.0,606.5,0.004525263
16166,20.1,31.1,7.0,607.0,0.004525263
16167,20.1,31.1,7.0,607.25,0.004525263
16168,20.1,31.1,9.333333332999999,610.0,0.004525263
16169,20.1,31.06666667,11.33333333,607.6666667000001,0.004520378
16170,20.1,31.1,6.0,601.5,0.004525263
16171,20.1,31.0,6.0,606.0,0.004510607
16172,20.1,30.945,6.0,606.0,0.004502547
16173,20.1,30.89,6.0,604.5,0.004494486
16174,20.05,30.84,6.0,604.0,0.004473191
16175,20.1,30.89,6.0,605.0,0.004494486
16176,20.1,30.89,6.0,606.5,0.004494486
16177,20.15,30.79,6.0,607.5,0.004493815
16178,20.1,30.79,24.0,608.5,0.004479831
16179,20.1,30.79,14.0,604.5,0.004479831
16180,20.1,30.79,17.33333333,604.6666667000001,0.004479831
16181,20.1,30.79,10.0,605.6666667000001,0.004479831
16182,20.125,30.79,13.0,606.0,0.004486818
16183,20.1,30.79,20.0,609.0,0.004479831
16184,20.125,30.79,14.0,611.0,0.004486818
16185,20.1,30.79,24.66666667,607.0,0.004479831
16186,20.15,30.745,23.0,608.5,0.0044872
16187,20.1,30.7,35.0,603.0,0.004466643
16188,20.175,30.625,35.0,603.3333332999999,0.004476528
16189,20.2,30.6,31.0,600.0,0.004479819
16190,20.2,30.6,31.0,604.0,0.004479819
16191,20.2,30.6,32.66666667,613.0,0.004479819
16192,20.2,30.6,30.0,614.0,0.004479819
16193,20.2,30.6,24.66666667,611.3333332999999,0.004479819
16194,20.2,30.6,15.0,610.5,0.004479819
16195,20.2,30.5,28.0,609.0,0.004465074
16196,20.2,30.5,19.0,613.3333332999999,0.004465074
16197,20.2,30.525,19.0,611.25,0.00446876
16198,20.2,30.5,19.0,615.0,0.004465074
16199,20.2,30.5,32.5,613.5,0.004465074
16200,20.2,30.4725,37.0,608.0,0.004461019
16201,20.2,30.39,26.0,609.0,0.004448856
16202,20.2,30.39,34.33333333,609.25,0.004448856
16203,20.2225,30.4175,48.75,608.5,0.004459155
16204,20.2225,30.4175,45.75,609.0,0.004459155
16205,20.2675,30.39,71.5,609.25,0.004467596
16206,20.2675,30.365,89.25,608.25,0.004463895
16207,20.26,30.35666667,104.0,610.3333332999999,0.004460577
16208,20.29,30.29,97.0,610.25,0.004459031
16209,20.32333333,30.29,82.66666667,608.6666667000001,0.0044682920000000004
16210,20.365,30.2225,71.25,616.75,0.004469837
16211,20.39,30.2,98.0,617.0,0.004473437
16212,20.365,30.245,114.0,616.0,0.004473189
16213,20.39,30.2,122.0,612.0,0.004473437
16214,20.39,30.2,120.0,614.75,0.004473437
16215,20.46333333,30.2,129.3333333,610.0,0.004493884
16216,20.42666667,30.13333333,124.66666670000001,611.0,0.004473681
16217,20.5,30.1,124.0,610.0,0.004489116
16218,20.5,30.0,124.0,610.5,0.004474095
16219,20.55,29.89,130.0,617.0,0.004471443
16220,20.53333333,29.89,134.33333330000002,615.3333332999999,0.004466815
16221,20.6,29.89,134.0,617.5,0.004485350999999999
16222,20.6,29.82333333,132.6666667,620.0,0.004475275
16223,20.675,29.815,139.5,618.0,0.004494897
16224,20.675,29.815,143.25,621.25,0.004494897
16225,20.675,29.745,138.5,621.75,0.004484268
16226,20.7,29.7,139.66666669999998,621.3333332999999,0.004484387
16227,20.7675,29.7,122.0,614.25,0.004503205
16228,20.79,29.7,101.33333329999999,613.0,0.004509494
16229,20.7675,29.7,121.0,616.25,0.004503205
16230,20.79,29.675,149.5,614.25,0.00450567
16231,20.79,29.6,153.0,614.0,0.0044942
16232,20.79,29.53333333,153.0,618.0,0.004484005
16233,20.79,29.445,141.0,609.5,0.004470497
16234,20.84,29.5225,124.0,616.5,0.004496266
16235,20.82333333,29.53333333,116.0,622.0,0.004493282
16236,20.84,29.55,104.0,619.5,0.004500484
16237,20.82333333,29.53333333,112.33333329999999,622.6666667000001,0.004493282
16238,20.84,29.55,124.0,619.5,0.004500484
16239,20.89,29.5,178.5,618.5,0.004506758
16240,20.89,29.5,201.5,624.0,0.004506758
16241,21.0,29.5,202.0,621.5,0.00453757
16242,20.9725,29.5,203.0,621.0,0.00452985
16243,21.0,29.46333333,205.66666669999998,621.0,0.004531889
16244,21.02,29.35,210.75,623.0,0.0045199229999999995
16245,21.06666667,29.35666667,214.75,628.25,0.004534035
16246,21.1,29.34,231.25,627.5,0.0045407979999999995
16247,21.1,29.23,238.66666669999998,621.0,0.00452365
16248,21.2,29.2,240.66666669999998,620.0,0.004547008
16249,21.2225,29.15,239.0,621.5,0.0045454829999999995
16250,21.23,29.13333333,242.66666669999998,631.0,0.004544971
16251,21.29,29.125,245.75,626.75,0.004560539000000001
16252,21.29,29.1,256.75,623.0,0.0045565959999999996
16253,21.39,29.0,246.5,622.0,0.004568953
16254,21.35666667,28.99666667,232.33333330000002,624.3333332999999,0.004559031
16255,21.39,28.89,200.5,626.5,0.004551495
16256,21.39,28.89,212.5,625.5,0.004551495
16257,21.445,28.945,221.5,631.0,0.0045757309999999995
16258,21.39,28.89,207.0,635.0,0.004551495
16259,21.5,29.0,210.0,635.75,0.004600072
16260,21.46333333,28.96333333,239.33333330000002,640.0,0.004583833
16261,21.5,29.0,246.0,640.5,0.004600072
16262,21.5,28.9175,236.0,637.25,0.004586889
16263,21.53333333,28.89,256.0,637.6666667000001,0.004591926
16264,21.5,28.89,228.5,638.0,0.004582495
16265,21.56,28.89,217.4,631.75,0.004599483
16266,21.56666667,28.85666667,218.33333330000002,634.0,0.004596025
16267,21.6,28.89,209.25,631.0,0.004610839
16268,21.6,28.89,204.33333330000002,633.6666667000001,0.004610839
16269,21.6,28.89,252.75,638.0,0.004610839
16270,21.6,28.89,290.0,644.0,0.004610839
16271,21.6,28.89,319.75,639.25,0.004610839
16272,21.63333333,28.85666667,340.0,637.0,0.00461495
16273,21.675,28.865,357.0,638.0,0.004628159000000001
16274,21.7,28.815,392.0,640.5,0.004627203
16275,21.745,28.79,384.0,641.75,0.004635988
16276,21.79,28.7,360.0,639.0,0.004634208
16277,21.79,28.7,345.0,639.3333332999999,0.004634208
16278,21.815,28.7,337.0,650.0,0.004641344
16279,21.89,28.79,312.5,651.0,0.004677542
16280,21.89,28.7,286.0,642.75,0.00466281
16281,21.89,28.7,260.5,644.0,0.00466281
16282,21.89,28.7,287.6666667,643.0,0.00466281
16283,21.89,28.7,284.0,647.25,0.00466281
16284,21.89,28.7,221.33333330000002,645.6666667000001,0.00466281
16285,21.89,28.7,152.75,641.5,0.00466281
16286,21.89,28.7225,140.5,639.75,0.004666493
16287,21.89,28.79,146.66666669999998,642.0,0.004677542
16288,21.89,28.79,133.0,645.6666667000001,0.004677542
16289,21.84,28.815,148.0,644.0,0.004667256
16290,21.865,28.89,151.5,643.5,0.0046866979999999996
16291,21.82333333,28.82333333,162.33333330000002,645.6666667000001,0.00466383
16292,21.89,29.0,148.5,647.0,0.004711919
16293,21.79,28.89,158.25,645.5,0.004665118
16294,21.79,28.9175,148.5,640.75,0.004669592
16295,21.79,28.89,139.0,639.0,0.004665118
16296,21.79,28.9725,139.0,636.5,0.00467854
16297,21.89,29.0,136.5,646.5,0.004711919
16298,21.79,29.0,160.0,651.0,0.004683014
16299,21.79,29.0,188.0,647.25,0.004683014
16300,21.84,28.9725,217.0,642.0,0.004692959
16301,21.82333333,28.96333333,245.0,639.0,0.004686654
16302,21.89,29.0,257.0,638.0,0.004711919
16303,21.89,29.0,289.0,639.0,0.004711919
16304,21.89,28.89,295.5,640.25,0.004693912
16305,21.96333333,28.89,347.0,634.3333332999999,0.004715127
16306,22.0,28.815,345.6666667,637.0,0.004713405
16307,22.075,28.84,357.8,642.75,0.004739315
16308,22.1,28.79,260.3333333,646.75,0.004738305999999999
16309,22.1,28.745,209.25,641.5,0.004730843
16310,22.1,28.79,176.66666669999998,638.0,0.004738305999999999
16311,22.1,28.84,163.0,637.5,0.004746598
16312,22.05,28.84,192.0,642.5,0.0047320420000000005
16313,22.0,28.79,179.0,641.5,0.004709284
16314,22.025,28.815,195.25,640.0,0.0047206520000000005
16315,22.0,28.865,180.0,639.5,0.004721645
16316,22.0,28.89,169.33333330000002,636.6666667000001,0.004725766
16317,22.0,28.89,205.25,636.25,0.004725766
16318,22.0,28.89,224.0,633.6666667000001,0.004725766
16319,22.0,28.945,232.75,637.25,0.004734831
16320,22.0,29.0,219.33333330000002,640.0,0.004743897
16321,22.0,28.945,191.0,636.75,0.004734831
16322,22.0,29.0,143.0,641.25,0.004743897
16323,22.0,29.0,138.0,643.0,0.004743897
16324,21.9175,29.025,116.0,637.75,0.004723995
16325,21.89,29.05,116.0,637.5,0.004720105
16326,21.89,29.1,98.66666667,635.6666667000001,0.004728291
16327,21.89,29.15,113.0,635.6666667000001,0.004736477
16328,21.89,29.2,107.6,634.0,0.004744663
16329,21.89,29.2,97.66666667,631.25,0.004744663
16330,21.815,29.2225,78.75,630.5,0.004726484
16331,21.79,29.2675,77.25,630.75,0.004726539
16332,21.79,29.29,87.0,632.6666667000001,0.0047302
16333,21.73,29.29,85.66666667,631.6666667000001,0.004712757
16334,21.7,29.365,89.5,636.25,0.004716194
16335,21.7,29.42666667,82.0,638.6666667000001,0.004726173
16336,21.7,29.5,97.66666667,640.3333332999999,0.004738041
16337,21.7,29.5,94.0,637.5,0.004738041
16338,21.66666667,29.5,109.0,634.3333332999999,0.00472832
16339,21.7,29.525,131.5,633.25,0.0047420859999999995
16340,21.6,29.5,145.0,635.5,0.004708932
16341,21.625,29.525,178.25,630.5,0.004720221
16342,21.7,29.5,246.0,628.5,0.004738041
16343,21.7,29.5,267.0,629.3333332999999,0.004738041
16344,21.7,29.5,288.0,623.0,0.004738041
16345,21.7,29.5,342.0,627.0,0.004738041
16346,21.79,29.365,415.5,632.5,0.004742405
16347,21.85666667,29.29,327.0,631.0,0.0047496479999999995
16348,21.89,29.2675,245.0,632.25,0.004755715
16349,21.89,29.2,278.0,634.6666667000001,0.004744663
16350,21.9175,29.2,244.5,634.75,0.004752695
16351,21.9175,29.2,234.5,639.0,0.004752695
16352,21.96333333,29.2,268.0,628.0,0.004766109
16353,21.9725,29.175,314.6666667,630.3333332999999,0.004764682
16354,22.0,29.16666667,370.75,636.5,0.00477137
16355,22.025,29.1,270.75,634.5,0.0047677
16356,22.1,29.15,293.5,636.5,0.004798012
16357,22.075,29.1,210.0,634.5,0.004782369
16358,22.1,29.1,329.0,628.0,0.0047897190000000004
16359,22.1,29.13333333,385.0,626.3333332999999,0.004795248
16360,22.125,29.1,390.5,632.0,0.004797078
16361,22.175,28.9975,351.75,624.5,0.004794748
16362,22.2,28.92666667,419.0,628.3333332999999,0.0047902909999999995
16363,22.2675,28.89,420.5,629.0,0.004804027
16364,22.29,28.89,415.5,630.0,0.004810662
16365,22.315,28.79,372.75,625.5,0.004801237
16366,22.35666667,28.73,307.6666667,630.0,0.004803409
16367,22.39,28.7,289.0,631.25,0.004808168
16368,22.39,28.7,315.6666667,632.6666667000001,0.004808168
16369,22.39,28.7,347.5,631.75,0.004808168
16370,22.39,28.7,332.0,626.25,0.004808168
16371,22.5,28.7,353.5,626.5,0.004840678
16372,22.4725,28.7,328.25,631.5,0.0048325320000000005
16373,22.5,28.7,330.75,631.0,0.004840678
16374,22.5,28.66666667,350.0,629.3333332999999,0.0048350120000000005
16375,22.5,28.6,323.0,633.5,0.004823681
16376,22.53333333,28.6,340.0,636.6666667000001,0.004833535999999999
16377,22.575,28.6,356.75,637.25,0.004845879
16378,22.6,28.6,359.3333333,628.0,0.004853299
16379,22.6,28.5,355.0,628.25,0.004836197
16380,22.625,28.525,300.25,631.5,0.004847882
16381,22.7,28.6,303.5,626.0,0.004883077
16382,22.63333333,28.53333333,247.33333330000002,624.0,0.004851782
16383,22.65,28.55,185.75,626.5,0.00485959
16384,22.6,28.5,208.0,629.5,0.004836197
16385,22.6,28.5,197.0,626.3333332999999,0.004836197
16386,22.6,28.6,214.0,626.0,0.004853299
16387,22.6,28.6,205.0,632.0,0.004853299
16388,22.6,28.7,242.5,633.0,0.004870401
16389,22.6,28.7,274.5,628.0,0.004870401
16390,22.6,28.7,257.5,626.0,0.004870401
16391,22.6,28.65,239.25,627.25,0.00486185
16392,22.6,28.7,222.66666669999998,629.3333332999999,0.004870401
16393,22.6,28.66666667,234.0,630.0,0.0048647
16394,22.6,28.7,214.25,630.0,0.004870401
16395,22.6,28.7,217.0,626.3333332999999,0.004870401
16396,22.6,28.7,181.5,624.4,0.004870401
16397,22.6,28.7,170.0,630.5,0.004870401
16398,22.6,28.7,199.0,632.3333332999999,0.004870401
16399,22.575,28.745,229.5,630.75,0.00487064
16400,22.6,28.7675,237.5,630.0,0.004881946
16401,22.56666667,28.7,237.66666669999998,630.0,0.004860475
16402,22.6,28.7,211.5,630.75,0.004870401
16403,22.6,28.7225,183.5,626.0,0.004874249000000001
16404,22.575,28.7225,195.0,629.25,0.004866797
16405,22.6,28.79,223.5,632.5,0.004885794000000001
16406,22.6,28.79,233.0,631.0,0.004885794000000001
16407,22.6,28.79,243.0,632.0,0.004885794000000001
16408,22.6,28.7675,263.5,628.0,0.004881946
16409,22.6,28.79,285.0,630.0,0.004885794000000001
16410,22.6,28.7,311.5,630.75,0.004870401
16411,22.6,28.7,309.3333333,632.0,0.004870401
16412,22.675,28.7675,316.75,635.5,0.0049043970000000004
16413,22.66666667,28.73,337.0,634.6666667000001,0.004895458
16414,22.7,28.7,326.5,635.25,0.004900285
16415,22.7225,28.7,325.0,636.5,0.004907031
16416,22.7225,28.675,271.0,638.0,0.0049027229999999995
16417,22.7675,28.6,242.5,627.0,0.004903268
16418,22.79,28.7,264.5,632.6666667000001,0.004927319
16419,22.76,28.7,300.3333333,637.0,0.004918293
16420,22.7675,28.65,274.0,639.0,0.0049119079999999996
16421,22.76,28.63333333,294.6666667,637.0,0.004906778
16422,22.79,28.6,319.0,632.5,0.004910015
16423,22.79,28.6,284.0,628.0,0.004910015
16424,22.82333333,28.63333333,286.0,628.0,0.004925805
16425,22.84,28.65,289.25,633.5,0.004933715
16426,22.82333333,28.6,310.0,635.3333332999999,0.004920025
16427,22.89,28.6,310.0,632.5,0.0049401
16428,22.89,28.6,302.5,632.0,0.0049401
16429,22.89,28.6,313.3333333,630.3333332999999,0.0049401
16430,22.89,28.575,335.0,631.0,0.004935747
16431,22.945,28.575,324.5,634.75,0.004952348
16432,23.0,28.5,322.0,637.0,0.004955853
16433,23.0,28.5,274.25,633.75,0.004955853
16434,23.0,28.5,283.6666667,632.0,0.004955853
16435,23.0,28.5,304.5,632.5,0.004955853
16436,23.0,28.5,266.0,632.6666667000001,0.004955853
16437,23.02,28.52,269.25,631.0,0.004965413
16438,23.0,28.5,316.25,632.25,0.004955853
16439,23.0,28.5,327.25,634.75,0.004955853
16440,23.03333333,28.56666667,341.3333333,633.0,0.00497765
16441,23.1,28.55,357.75,630.0,0.00499499
16442,23.1,28.5,329.0,627.0,0.0049861720000000005
16443,23.1,28.5,333.25,629.0,0.0049861720000000005
16444,23.13333333,28.5,336.3333333,630.6666667000001,0.004996314
16445,23.175,28.5,316.5,629.75,0.005009018
16446,23.2,28.5,345.0,627.0,0.005016654000000001
16447,23.2,28.39,273.0,630.5,0.004997136
16448,23.2,28.39,366.5,629.75,0.004997136
16449,23.2,28.39,303.0,631.6666667000001,0.004997136
16450,23.245,28.445,243.5,633.5,0.005020639
16451,23.29,28.5,150.0,633.5,0.005044229
16452,23.2,28.4725,156.25,633.0,0.005011775
16453,23.16666667,28.5,140.0,627.6666667000001,0.005006475
16454,23.125,28.525,132.75,633.0,0.004998193
16455,23.1,28.6,137.25,633.25,0.005003808
16456,23.1,28.65,144.0,635.0,0.005012626
16457,23.06666667,28.66666667,180.33333330000002,632.6666667000001,0.005005381
16458,23.0,28.65,173.5,630.25,0.004982145
16459,23.0,28.7,171.5,630.25,0.00499091
16460,23.0,28.7225,196.5,635.5,0.004994854
16461,22.9725,28.79,173.66666669999998,635.6666667000001,0.0049982920000000005
16462,22.9725,28.79,134.8,632.75,0.0049982920000000005
16463,22.89,28.79,103.5,637.0,0.004973181
16464,22.89,28.865,97.0,640.0,0.00498624
16465,22.89,29.0,97.0,640.5,0.005009748
16466,22.89,29.0,106.0,641.75,0.005009748
16467,22.85666667,29.03333333,94.0,642.0,0.005005352
16468,22.79,29.0,94.0,644.25,0.004979236
16469,22.79,29.05,94.0,641.0,0.00498789
16470,22.79,29.1,92.25,645.0,0.004996544
16471,22.76,29.16666667,93.0,639.3333332999999,0.004998908
16472,22.73,29.2,87.0,636.0,0.0049954959999999994
16473,22.7,29.2,78.5,636.0,0.00498634
16474,22.7,29.29,70.0,636.0,0.005001832
16475,22.675,29.2675,78.5,643.75,0.004990323
16476,22.625,29.2675,87.0,649.0,0.004975081
16477,22.6,29.29,105.0,645.0,0.004971324
16478,22.6,29.365,92.25,641.75,0.004984156
16479,22.6,29.39,102.0,647.0,0.004988433
16480,22.6,29.39,95.6,646.0,0.004988433
16481,22.575,29.4175,97.75,644.0,0.004985504
16482,22.525,29.5,95.33333333,649.6666667000001,0.004984315
16483,22.5,29.525,87.6,652.5,0.004980941
16484,22.5,29.6,94.0,642.0,0.004993695
16485,22.5,29.6,94.0,643.0,0.004993695
16486,22.5,29.625,95.5,654.5,0.004997947
16487,22.4725,29.675,100.0,653.75,0.004998023
16488,22.445,29.65,107.0,653.5,0.004985371
16489,22.4175,29.65,118.0,656.5,0.0049769770000000005
16490,22.42666667,29.73,131.0,652.0,0.004993318
16491,22.39,29.7,131.5,658.75,0.00497704
16492,22.39,29.7,107.5,656.75,0.00497704
16493,22.39,29.7,92.0,655.0,0.00497704
16494,22.39,29.7,95.5,652.5,0.00497704
16495,22.39,29.79,106.5,655.5,0.0049922429999999995
16496,22.39,29.79,90.5,656.0,0.0049922429999999995
16497,22.39,29.79,92.25,659.5,0.0049922429999999995
