date,Temperature,Temperature pprox.,Humidity,Humidity approx.,Light,Light approx.,CO2,CO2 aprrox.,HumidityRatio ,HumidityRatio x 1000000 approx.,Occupancy
2015-02-17 17:09,22.1,22.1,34.36333333,34.36,447,447,1495,1495,0.005663927,5663,YES
2015-02-17 17:10,22.1,22.1,34.425,34.43,443.5,443,1501.75,1501,0.005674184,5674,YES
2015-02-17 17:10,22.125,22.13,34.45,34.45,439,439,1504.5,1504,0.005687079,5687,YES
2015-02-17 17:12,22.125,22.13,34.4,34.4,443.5,443,1507.25,1507,0.00567875,5678,YES
2015-02-17 17:12,22.1,22.1,34.4725,34.47,440,440,1508,1508,0.005682084,5682,YES
2015-02-17 17:13,22.1,22.1,34.4975,34.5,443.5,443,1512.75,1512,0.005686243,5686,YES
2015-02-17 17:15,22.1,22.1,34.4,34.4,447,447,1512.5,1512,0.005670025,5670,YES
2015-02-17 17:16,22.125,22.13,34.4,34.4,447,447,1520,1520,0.00567875,5678,YES
2015-02-17 17:17,22.1,22.1,34.425,34.43,443.5,443,1515,1515,0.005674184,5674,YES
2015-02-17 17:18,22.13333333,22.13,34.43333333,34.43,447,447,1519.666667,1519,0.005687216,5687,YES
2015-02-17 17:19,22.125,22.13,34.3,34.3,442.5,442,1518.75,1518,0.005662092,5662,YES
2015-02-17 17:19,22.125,22.13,34.3725,34.37,438,438,1528.5,1528,0.005674169,5674,YES
2015-02-17 17:21,22.125,22.13,34.4,34.4,439,439,1537.5,1537,0.00567875,5678,YES
2015-02-17 17:22,22.2,22.2,34.345,34.35,438,438,1522,1522,0.00569579,5695,YES
2015-02-17 17:23,22.15,22.15,34.345,34.35,438,438,1517.5,1517,0.00567831,5678,YES
2015-02-17 17:23,22.15,22.15,34.3225,34.32,438,438,1523.5,1523,0.005674556,5674,YES
2015-02-17 17:25,22.15,22.15,34.3175,34.32,442.5,442,1526.5,1526,0.005673722,5673,YES
2015-02-17 17:25,22.15,22.15,34.3725,34.37,435.5,435,1534.5,1534,0.005682898,5682,YES
2015-02-17 17:26,22.15,22.15,34.645,34.65,434.5,434,1588.75,1588,0.005728366,5728,YES
2015-02-17 17:28,22.1,22.1,34.6,34.6,435.5,435,1594,1594,0.005703293,5703,YES
2015-02-17 17:29,22.1,22.1,34.73333333,34.73,428.3333333,428,1585.333333,1585,0.005725473,5725,YES
2015-02-17 17:30,22.13333333,22.13,34.66333333,34.66,433,433,1649,1649,0.005725554,5725,YES
2015-02-17 17:31,22.1,22.1,34.53,34.53,433,433,1653,1653,0.005691649,5691,YES
2015-02-17 17:31,22.15,22.15,34.5675,34.57,433,433,1690.5,1690,0.005715434,5715,YES
2015-02-17 17:32,22.16666667,22.17,34.66333333,34.66,433,433,1739.666667,1739,0.005737302,5737,YES
2015-02-17 17:34,22.15,22.15,34.545,34.55,433,433,1757.75,1757,0.00571168,5711,YES
2015-02-17 17:35,22.16666667,22.17,34.49666667,34.5,433,433,1779,1779,0.005709463,5709,YES
2015-02-17 17:36,22.2,22.2,34.45,34.45,433,433,1778,1778,0.005713363,5713,YES
2015-02-17 17:37,22.175,22.18,34.3725,34.37,433,433,1774.5,1774,0.005691639,5691,YES
2015-02-17 17:38,22.2,22.2,34.36333333,34.36,433,433,1776,1776,0.005698858,5698,YES
2015-02-17 17:38,22.175,22.18,34.475,34.48,433,433,1842.75,1842,0.005708767,5708,YES
2015-02-17 17:39,22.175,22.18,34.425,34.43,433,433,1809.25,1809,0.005700412,5700,YES
2015-02-17 17:41,22.2,22.2,34.4,34.4,433,433,1750,1750,0.005704995,5704,YES
2015-02-17 17:42,22.16666667,22.17,34.43333333,34.43,433,433,1740,1740,0.005698884,5698,YES
2015-02-17 17:43,22.175,22.18,34.35,34.35,433,433,1705.25,1705,0.005687879,5687,YES
2015-02-17 17:44,22.2,22.2,34.29,34.29,433,433,1682,1682,0.005686585,5686,YES
2015-02-17 17:44,22.2,22.2,34.345,34.35,433,433,1669.5,1669,0.00569579,5695,YES
2015-02-17 17:45,22.2,22.2,34.23,34.23,433,433,1683.333333,1683,0.005676544,5676,YES
2015-02-17 17:47,22.2,22.2,34.2,34.2,433,433,1699.75,1699,0.005671523,5671,YES
2015-02-17 17:48,22.2,22.2,34.2175,34.22,433,433,1696,1696,0.005674452,5674,YES
2015-02-17 17:49,22.2,22.2,34.1725,34.17,433,433,1682.75,1682,0.005666922,5666,YES
2015-02-17 17:50,22.2,22.2,34.45,34.45,433,433,1684,1684,0.005713363,5713,YES
2015-02-17 17:51,22.2,22.2,34.26,34.26,433,433,1699.666667,1699,0.005681564,5681,YES
2015-02-17 17:51,22.2,22.2,34.245,34.25,433,433,1698,1698,0.005679054,5679,YES
2015-02-17 17:53,22.2,22.2,34.2675,34.27,429.5,429,1695,1695,0.00568282,5682,YES
2015-02-17 17:54,22.2,22.2,34.19333333,34.19,423.6666667,423,1675.333333,1675,0.005670408,5670,YES
2015-02-17 17:55,22.2,22.2,34.09666667,34.1,419,419,1658.666667,1658,0.005654232,5654,YES
2015-02-17 17:55,22.2,22.2,34.2675,34.27,426,426,1645.5,1645,0.00568282,5682,YES
2015-02-17 17:57,22.2,22.2,34.345,34.35,429.5,429,1652,1652,0.00569579,5695,YES
2015-02-17 17:57,22.2,22.2,34.29,34.29,426,426,1641,1641,0.005686585,5686,YES
2015-02-17 17:58,22.2,22.2,34.3175,34.32,419,419,1637.5,1637,0.005691187,5691,YES
2015-02-17 18:00,22.2,22.2,34.33333333,34.33,419,419,1628.333333,1628,0.005693837,5693,YES
2015-02-17 18:01,22.2,22.2,34.345,34.35,419,419,1619.5,1619,0.00569579,5695,YES
2015-02-17 18:02,22.2,22.2,34.345,34.35,419,419,1600.5,1600,0.00569579,5695,YES
2015-02-17 18:03,22.2,22.2,34.245,34.25,419,419,1602,1602,0.005679054,5679,YES
2015-02-17 18:04,22.2,22.2,34.245,34.25,419,419,1603,1603,0.005679054,5679,YES
2015-02-17 18:04,22.2,22.2,34.2175,34.22,415.5,415,1606.75,1606,0.005674452,5674,YES
2015-02-17 18:06,22.16666667,22.17,34.26,34.26,279.3333333,279,1595.666667,1595,0.005669935,5669,NO
2015-02-17 18:07,22.1,22.1,34.32666667,34.33,0,0,1591.333333,1591,0.005657828,5657,NO
2015-02-17 18:08,22.1,22.1,34.345,34.35,0,0,1594.5,1594,0.005660877,5660,NO
2015-02-17 18:08,22.1,22.1,34.29,34.29,0,0,1585.666667,1585,0.00565173,5651,NO
2015-02-17 18:10,22.1,22.1,34.29,34.29,0,0,1576,1576,0.00565173,5651,NO
2015-02-17 18:10,22.1,22.1,34.345,34.35,0,0,1572,1572,0.005660877,5660,NO
2015-02-17 18:11,22.1,22.1,34.29,34.29,0,0,1568.5,1568,0.00565173,5651,NO
2015-02-17 18:13,22.1,22.1,34.4,34.4,0,0,1569,1569,0.005670025,5670,NO
2015-02-17 18:14,22.1,22.1,34.32666667,34.33,0,0,1564.666667,1564,0.005657828,5657,NO
2015-02-17 18:15,22.05,22.05,34.245,34.25,0,0,1550.5,1550,0.005626912,5626,NO
2015-02-17 18:16,22.1,22.1,34.29,34.29,0,0,1549,1549,0.00565173,5651,NO
2015-02-17 18:16,22.03333333,22.03,34.26,34.26,0,0,1551.333333,1551,0.005623629,5623,NO
2015-02-17 18:17,22.025,22.03,34.2225,34.22,0,0,1538.25,1538,0.005614538,5614,NO
2015-02-17 18:19,22,22,34.29,34.29,0,0,1536,1536,0.005617064,5617,NO
2015-02-17 18:20,22,22,34.245,34.25,0,0,1541,1541,0.005609626,5609,NO
2015-02-17 18:21,22,22,34.29,34.29,0,0,1544,1544,0.005617064,5617,NO
2015-02-17 18:22,22,22,34.29,34.29,0,0,1533,1533,0.005617064,5617,NO
2015-02-17 18:23,21.89,21.89,34.29,34.29,0,0,1536,1536,0.005579148,5579,NO
2015-02-17 18:23,21.89,21.89,34.29,34.29,0,0,1538,1538,0.005579148,5579,NO
2015-02-17 18:24,21.89,21.89,34.29,34.29,0,0,1531,1531,0.005579148,5579,NO
2015-02-17 18:26,21.89,21.89,34.29,34.29,0,0,1530.333333,1530,0.005579148,5579,NO
2015-02-17 18:27,21.89,21.89,34.29,34.29,0,0,1529,1529,0.005579148,5579,NO
2015-02-17 18:28,21.89,21.89,34.29,34.29,0,0,1523,1523,0.005579148,5579,NO
2015-02-17 18:29,21.89,21.89,34.29,34.29,0,0,1530.666667,1530,0.005579148,5579,NO
2015-02-17 18:29,21.89,21.89,34.29,34.29,0,0,1525,1525,0.005579148,5579,NO
2015-02-17 18:30,21.89,21.89,34.29,34.29,0,0,1519,1519,0.005579148,5579,NO
2015-02-17 18:32,21.89,21.89,34.245,34.25,0,0,1508,1508,0.005571761,5571,NO
2015-02-17 18:33,21.89,21.89,34.2,34.2,0,0,1491.5,1491,0.005564373,5564,NO
2015-02-17 18:34,21.84,21.84,34.145,34.15,0,0,1499,1499,0.005538259,5538,NO
2015-02-17 18:35,21.79,21.79,34.2,34.2,0,0,1499,1499,0.005530193,5530,NO
2015-02-17 18:36,21.79,21.79,34.09,34.09,0,0,1495.5,1495,0.005512248,5512,NO
2015-02-17 18:36,21.79,21.79,34.12666667,34.13,0,0,1491,1491,0.00551823,5518,NO
2015-02-17 18:38,21.79,21.79,34.09,34.09,0,0,1492,1492,0.005512248,5512,NO
2015-02-17 18:39,21.76,21.76,34.12666667,34.13,0,0,1487.333333,1487,0.005508034,5508,NO
2015-02-17 18:40,21.7,21.7,34.145,34.15,0,0,1489.5,1489,0.005490667,5490,NO
2015-02-17 18:40,21.7,21.7,34.2,34.2,0,0,1488,1488,0.005499589,5499,NO
2015-02-17 18:42,21.7,21.7,34.2,34.2,0,0,1475,1475,0.005499589,5499,NO
2015-02-17 18:42,21.7,21.7,34.2,34.2,0,0,1470.5,1470,0.005499589,5499,NO
2015-02-17 18:43,21.7,21.7,34.2,34.2,0,0,1477,1477,0.005499589,5499,NO
2015-02-17 18:45,21.7,21.7,34.29,34.29,0,0,1476,1476,0.00551419,5514,NO
2015-02-17 18:46,21.7,21.7,34.2,34.2,0,0,1477,1477,0.005499589,5499,NO
2015-02-17 18:47,21.7,21.7,34.245,34.25,0,0,1484.75,1484,0.00550689,5506,NO
2015-02-17 18:48,21.7,21.7,34.245,34.25,0,0,1471.5,1471,0.00550689,5506,NO
2015-02-17 18:49,21.7,21.7,34.29,34.29,0,0,1476,1476,0.00551419,5514,NO
2015-02-17 18:49,21.7,21.7,34.245,34.25,0,0,1477.5,1477,0.00550689,5506,NO
2015-02-17 18:51,21.65,21.65,34.145,34.15,0,0,1475.5,1475,0.005473757,5473,NO
2015-02-17 18:52,21.6,21.6,34.1175,34.12,0,0,1478,1478,0.00545246,5452,NO
2015-02-17 18:53,21.6,21.6,34.09,34.09,0,0,1487,1487,0.005448027,5448,NO
2015-02-17 18:53,21.6,21.6,34.09,34.09,0,0,1483.5,1483,0.005448027,5448,NO
2015-02-17 18:55,21.6,21.6,34.09,34.09,0,0,1488,1488,0.005448027,5448,NO
2015-02-17 18:55,21.6,21.6,34.09,34.09,0,0,1490,1490,0.005448027,5448,NO
2015-02-17 18:56,21.6,21.6,34.09,34.09,0,0,1483,1483,0.005448027,5448,NO
2015-02-17 18:58,21.6,21.6,34.09,34.09,0,0,1481,1481,0.005448027,5448,NO
2015-02-17 18:59,21.53333333,21.53,34.12666667,34.13,0,0,1479.333333,1479,0.005431537,5431,NO
2015-02-17 19:00,21.5,21.5,34.1725,34.17,0,0,1472.25,1472,0.00542771,5427,NO
2015-02-17 19:01,21.5,21.5,34.09,34.09,0,0,1473,1473,0.005414493,5414,NO
2015-02-17 19:01,21.5,21.5,34.1725,34.17,0,0,1475.75,1475,0.00542771,5427,NO
2015-02-17 19:02,21.5,21.5,34.09,34.09,0,0,1468,1468,0.005414493,5414,NO
2015-02-17 19:04,21.5,21.5,34.16333333,34.16,0,0,1469.333333,1469,0.005426242,5426,NO
2015-02-17 19:05,21.5,21.5,34.145,34.15,0,0,1474,1474,0.005423305,5423,NO
2015-02-17 19:06,21.5,21.5,34.09,34.09,0,0,1475,1475,0.005414493,5414,NO
2015-02-17 19:07,21.445,21.45,34.09,34.09,0,0,1474,1474,0.005396127,5396,NO
2015-02-17 19:08,21.5,21.5,34.2,34.2,0,0,1477.5,1477,0.005432117,5432,NO
2015-02-17 19:08,21.445,21.45,34.145,34.15,0,0,1480.5,1480,0.005404908,5404,NO
2015-02-17 19:09,21.39,21.39,34.09,34.09,0,0,1465,1465,0.005377816,5377,NO
2015-02-17 19:11,21.39,21.39,34.2,34.2,0,0,1469.5,1469,0.005395319,5395,NO
2015-02-17 19:12,21.39,21.39,34.09,34.09,0,0,1468,1468,0.005377816,5377,NO
2015-02-17 19:13,21.39,21.39,34.2,34.2,0,0,1468,1468,0.005395319,5395,NO
2015-02-17 19:14,21.34,21.34,34.145,34.15,0,0,1466,1466,0.005369942,5369,NO
2015-02-17 19:14,21.35666667,21.36,34.2,34.2,0,0,1465.333333,1465,0.005384212,5384,NO
2015-02-17 19:15,21.29,21.29,34.2,34.2,0,0,1468,1468,0.005362059,5362,NO
2015-02-17 19:17,21.29,21.29,34.2,34.2,0,0,1471,1471,0.005362059,5362,NO
2015-02-17 19:18,21.29,21.29,34.245,34.25,0,0,1471.5,1471,0.005369175,5369,NO
2015-02-17 19:19,21.29,21.29,34.2,34.2,0,0,1466.5,1466,0.005362059,5362,NO
2015-02-17 19:20,21.29,21.29,34.2,34.2,0,0,1472,1472,0.005362059,5362,NO
2015-02-17 19:21,21.29,21.29,34.29,34.29,0,0,1472.666667,1472,0.005376292,5376,NO
2015-02-17 19:21,21.2675,21.27,34.295,34.3,0,0,1470.75,1470,0.005369603,5369,NO
2015-02-17 19:23,21.29,21.29,34.29,34.29,0,0,1469,1469,0.005376292,5376,NO
2015-02-17 19:24,21.29,21.29,34.345,34.35,0,0,1467.5,1467,0.00538499,5384,NO
2015-02-17 19:25,21.2,21.2,34.2,34.2,0,0,1466,1466,0.00533228,5332,NO
2015-02-17 19:25,21.2,21.2,34.29,34.29,0,0,1467,1467,0.005346433,5346,NO
2015-02-17 19:27,21.2,21.2,34.29,34.29,0,0,1468,1468,0.005346433,5346,NO
2015-02-17 19:27,21.2,21.2,34.29,34.29,0,0,1468,1468,0.005346433,5346,NO
2015-02-17 19:28,21.2,21.2,34.245,34.25,0,0,1464.5,1464,0.005339356,5339,NO
2015-02-17 19:30,21.2,21.2,34.29,34.29,0,0,1460.333333,1460,0.005346433,5346,NO
2015-02-17 19:31,21.2,21.2,34.29,34.29,0,0,1458,1458,0.005346433,5346,NO
2015-02-17 19:32,21.16666667,21.17,34.29,34.29,0,0,1468.666667,1468,0.005335411,5335,NO
2015-02-17 19:33,21.2,21.2,34.29,34.29,0,0,1475,1475,0.005346433,5346,NO
2015-02-17 19:34,21.2,21.2,34.29,34.29,0,0,1474,1474,0.005346433,5346,NO
2015-02-17 19:34,21.2,21.2,34.29,34.29,0,0,1475,1475,0.005346433,5346,NO
2015-02-17 19:36,21.15,21.15,34.29,34.29,0,0,1472.5,1472,0.005329908,5329,NO
2015-02-17 19:37,21.1,21.1,34.29,34.29,0,0,1473.5,1473,0.005313428,5313,NO
2015-02-17 19:38,21.1,21.1,34.29,34.29,0,0,1483,1483,0.005313428,5313,NO
2015-02-17 19:38,21.13333333,21.13,34.29,34.29,0,0,1486,1486,0.005324409,5324,NO
2015-02-17 19:40,21.1,21.1,34.29,34.29,0,0,1485.5,1485,0.005313428,5313,NO
2015-02-17 19:40,21.1,21.1,34.29,34.29,0,0,1488,1488,0.005313428,5313,NO
2015-02-17 19:41,21.1,21.1,34.29,34.29,0,0,1494.5,1494,0.005313428,5313,NO
2015-02-17 19:43,21.1,21.1,34.245,34.25,0,0,1487,1487,0.005306395,5306,NO
2015-02-17 19:44,21.1,21.1,34.29,34.29,0,0,1484,1484,0.005313428,5313,NO
2015-02-17 19:45,21.1,21.1,34.29,34.29,0,0,1488.5,1488,0.005313428,5313,NO
2015-02-17 19:46,21.13333333,21.13,34.29,34.29,0,0,1490.5,1490,0.005324409,5324,NO
2015-02-17 19:46,21.1,21.1,34.29,34.29,0,0,1493.5,1493,0.005313428,5313,NO
2015-02-17 19:47,21.1,21.1,34.29,34.29,0,0,1495,1495,0.005313428,5313,NO
2015-02-17 19:49,21.1,21.1,34.29,34.29,0,0,1486.5,1486,0.005313428,5313,NO
2015-02-17 19:50,21.1,21.1,34.29,34.29,0,0,1486.5,1486,0.005313428,5313,NO
2015-02-17 19:51,21.1,21.1,34.29,34.29,0,0,1489,1489,0.005313428,5313,NO
2015-02-17 19:52,21.1,21.1,34.29,34.29,0,0,1493.5,1493,0.005313428,5313,NO
2015-02-17 19:53,21.1,21.1,34.29,34.29,0,0,1491,1491,0.005313428,5313,NO
2015-02-17 19:53,21.1,21.1,34.245,34.25,0,0,1488.5,1488,0.005306395,5306,NO
2015-02-17 19:54,21.1,21.1,34.245,34.25,0,0,1504,1504,0.005306395,5306,NO
2015-02-17 19:56,21.1,21.1,34.2,34.2,0,0,1500.5,1500,0.005299363,5299,NO
2015-02-17 19:57,21.1,21.1,34.245,34.25,0,0,1510.5,1510,0.005306395,5306,NO
2015-02-17 19:58,21,21,34.2,34.2,0,0,1511,1511,0.005266626,5266,NO
2015-02-17 19:59,21.1,21.1,34.2,34.2,0,0,1520,1520,0.005299363,5299,NO
2015-02-17 19:59,21.05,21.05,34.145,34.15,0,0,1516,1516,0.005274404,5274,NO
2015-02-17 20:00,21.1,21.1,34.2,34.2,0,0,1515.5,1515,0.005299363,5299,NO
2015-02-17 20:02,21.05,21.05,34.145,34.15,0,0,1515.5,1515,0.005274404,5274,NO
2015-02-17 20:03,21,21,34.145,34.15,0,0,1526,1526,0.005258085,5258,NO
2015-02-17 20:04,21.05,21.05,34.145,34.15,0,0,1530.5,1530,0.005274404,5274,NO
2015-02-17 20:05,21.1,21.1,34.2,34.2,0,0,1520.5,1520,0.005299363,5299,NO
2015-02-17 20:06,21,21,34.09,34.09,0,0,1518.5,1518,0.005249544,5249,NO
2015-02-17 20:06,21,21,34.09,34.09,0,0,1520,1520,0.005249544,5249,NO
2015-02-17 20:08,21,21,34.09,34.09,0,0,1517,1517,0.005249544,5249,NO
2015-02-17 20:09,21,21,34.09,34.09,0,0,1518,1518,0.005249544,5249,NO
2015-02-17 20:10,21,21,34.09,34.09,0,0,1512.5,1512,0.005249544,5249,NO
2015-02-17 20:10,21,21,34.09,34.09,0,0,1514.5,1514,0.005249544,5249,NO
2015-02-17 20:12,21,21,34.09,34.09,0,0,1506,1506,0.005249544,5249,NO
2015-02-17 20:12,21,21,34.09,34.09,0,0,1493,1493,0.005249544,5249,NO
2015-02-17 20:13,21,21,34.09,34.09,0,0,1492,1492,0.005249544,5249,NO
2015-02-17 20:15,21,21,34.09,34.09,0,0,1472,1472,0.005249544,5249,NO
2015-02-17 20:16,21,21,34.09,34.09,0,0,1477,1477,0.005249544,5249,NO
2015-02-17 20:17,21,21,34.09,34.09,0,0,1483,1483,0.005249544,5249,NO
2015-02-17 20:18,21,21,34.09,34.09,0,0,1486.5,1486,0.005249544,5249,NO
2015-02-17 20:19,21,21,34.09,34.09,0,0,1474,1474,0.005249544,5249,NO
2015-02-17 20:19,20.9175,20.92,34.09,34.09,0,0,1477,1477,0.005222759,5222,NO
2015-02-17 20:21,21,21,34,34,0,0,1481,1481,0.005235568,5235,NO
2015-02-17 20:22,20.92666667,20.93,34.06,34.06,0,0,1492,1492,0.005221092,5221,NO
2015-02-17 20:23,21,21,34,34,0,0,1507.5,1507,0.005235568,5235,NO
2015-02-17 20:23,21,21,34,34,0,0,1501.333333,1501,0.005235568,5235,NO
2015-02-17 20:25,21,21,34,34,0,0,1506,1506,0.005235568,5235,NO
2015-02-17 20:25,21,21,34,34,0,0,1507,1507,0.005235568,5235,NO
2015-02-17 20:26,20.945,20.95,34,34,0,0,1514.5,1514,0.005217746,5217,NO
2015-02-17 20:28,20.945,20.95,33.95,33.95,0,0,1519.5,1519,0.005210008,5210,NO
2015-02-17 20:29,20.9725,20.97,33.95,33.95,0,0,1523.5,1523,0.0052189,5218,NO
2015-02-17 20:30,21,21,33.9,33.9,0,0,1527.5,1527,0.00522004,5220,NO
2015-02-17 20:31,20.96333333,20.96,33.9,33.9,0,0,1510,1510,0.005208188,5208,NO
2015-02-17 20:31,21,21,33.9,33.9,0,0,1511,1511,0.00522004,5220,NO
2015-02-17 20:32,20.945,20.95,33.9,33.9,0,0,1510.5,1510,0.005202271,5202,NO
2015-02-17 20:34,21,21,33.9,33.9,0,0,1503.333333,1503,0.00522004,5220,NO
2015-02-17 20:35,21,21,33.86333333,33.86,0,0,1507.333333,1507,0.005214347,5214,NO
2015-02-17 20:36,20.945,20.95,33.79,33.79,0,0,1518.5,1518,0.00518525,5185,NO
2015-02-17 20:37,21,21,33.79,33.79,0,0,1532.5,1532,0.00520296,5202,NO
2015-02-17 20:38,21,21,33.9,33.9,0,0,1530.5,1530,0.00522004,5220,NO
2015-02-17 20:38,21,21,33.79,33.79,0,0,1538,1538,0.00520296,5202,NO
2015-02-17 20:39,21,21,33.79,33.79,0,0,1538,1538,0.00520296,5202,NO
2015-02-17 20:41,21,21,33.79,33.79,0,0,1528.333333,1528,0.00520296,5202,NO
2015-02-17 20:42,21,21,33.79,33.79,0,0,1533,1533,0.00520296,5202,NO
2015-02-17 20:43,21,21,33.79,33.79,0,0,1528,1528,0.00520296,5202,NO
2015-02-17 20:44,21,21,33.79,33.79,0,0,1522,1522,0.00520296,5202,NO
2015-02-17 20:44,20.945,20.95,33.79,33.79,0,0,1517,1517,0.00518525,5185,NO
2015-02-17 20:45,21,21,33.73,33.73,0,0,1511,1511,0.005193644,5193,NO
2015-02-17 20:47,21,21,33.7,33.7,0,0,1510.333333,1510,0.005188987,5188,NO
2015-02-17 20:48,21,21,33.7,33.7,0,0,1508.5,1508,0.005188987,5188,NO
2015-02-17 20:49,21,21,33.7,33.7,0,0,1510,1510,0.005188987,5188,NO
2015-02-17 20:50,21,21,33.7,33.7,0,0,1513.666667,1513,0.005188987,5188,NO
2015-02-17 20:51,21,21,33.7,33.7,0,0,1516,1516,0.005188987,5188,NO
2015-02-17 20:51,21,21,33.7,33.7,0,0,1512,1512,0.005188987,5188,NO
2015-02-17 20:53,21,21,33.645,33.65,0,0,1512,1512,0.005180447,5180,NO
2015-02-17 20:54,21,21,33.66333333,33.66,0,0,1501.333333,1501,0.005183294,5183,NO
2015-02-17 20:55,21,21,33.7,33.7,0,0,1500,1500,0.005188987,5188,NO
2015-02-17 20:55,21,21,33.7,33.7,0,0,1501.333333,1501,0.005188987,5188,NO
2015-02-17 20:57,21,21,33.7,33.7,0,0,1496,1496,0.005188987,5188,NO
2015-02-17 20:57,21,21,33.59,33.59,0,0,1498,1498,0.005171908,5171,NO
2015-02-17 20:58,21,21,33.59,33.59,0,0,1503.5,1503,0.005171908,5171,NO
2015-02-17 21:00,21,21,33.59,33.59,0,0,1505,1505,0.005171908,5171,NO
2015-02-17 21:01,21,21,33.59,33.59,0,0,1507,1507,0.005171908,5171,NO
2015-02-17 21:02,20.945,20.95,33.59,33.59,0,0,1506,1506,0.005154305,5154,NO
2015-02-17 21:03,21,21,33.59,33.59,0,0,1510,1510,0.005171908,5171,NO
2015-02-17 21:04,21,21,33.59,33.59,0,0,1515,1515,0.005171908,5171,NO
2015-02-17 21:04,21,21,33.545,33.55,0,0,1520,1520,0.005164922,5164,NO
2015-02-17 21:06,20.96333333,20.96,33.5,33.5,0,0,1517.666667,1517,0.005146226,5146,NO
2015-02-17 21:07,21,21,33.5,33.5,0,0,1518.5,1518,0.005157936,5157,NO
2015-02-17 21:08,20.96333333,20.96,33.5,33.5,0,0,1525,1525,0.005146226,5146,NO
2015-02-17 21:08,21,21,33.45,33.45,0,0,1528,1528,0.005150174,5150,NO
2015-02-17 21:10,20.945,20.95,33.4,33.4,0,0,1533,1533,0.005124909,5124,NO
2015-02-17 21:10,20.89,20.89,33.4,33.4,0,0,1542,1542,0.005107459,5107,NO
2015-02-17 21:11,21,21,33.4,33.4,0,0,1543.5,1543,0.005142412,5142,NO
2015-02-17 21:13,20.945,20.95,33.4,33.4,0,0,1557.5,1557,0.005124909,5124,NO
2015-02-17 21:14,20.89,20.89,33.245,33.25,0,0,1565.5,1565,0.005083563,5083,NO
2015-02-17 21:15,20.89,20.89,33.29,33.29,0,0,1564,1564,0.005090501,5090,NO
2015-02-17 21:16,20.89,20.89,33.29,33.29,0,0,1542.5,1542,0.005090501,5090,NO
2015-02-17 21:16,20.89,20.89,33.245,33.25,0,0,1537,1537,0.005083563,5083,NO
2015-02-17 21:17,20.89,20.89,33.29,33.29,0,0,1537.5,1537,0.005090501,5090,NO
2015-02-17 21:19,20.89,20.89,33.2,33.2,0,0,1546,1546,0.005076626,5076,NO
2015-02-17 21:20,20.89,20.89,33.2,33.2,0,0,1545,1545,0.005076626,5076,NO
2015-02-17 21:21,20.89,20.89,33.2,33.2,0,0,1567.333333,1567,0.005076626,5076,NO
2015-02-17 21:22,20.89,20.89,33.2,33.2,0,0,1684.333333,1684,0.005076626,5076,NO
2015-02-17 21:23,20.89,20.89,33.2,33.2,0,0,1744,1744,0.005076626,5076,NO
2015-02-17 21:23,20.89,20.89,33.2,33.2,0,0,1735.5,1735,0.005076626,5076,NO
2015-02-17 21:24,20.945,20.95,33.145,33.15,0,0,1741.5,1741,0.005085462,5085,NO
2015-02-17 21:26,20.89,20.89,33.145,33.15,0,0,1739.5,1739,0.005068148,5068,NO
2015-02-17 21:27,20.89,20.89,33.09,33.09,0,0,1741.5,1741,0.005059669,5059,NO
2015-02-17 21:28,20.89,20.89,33.09,33.09,0,0,1737,1737,0.005059669,5059,NO
2015-02-17 21:29,20.89,20.89,33.09,33.09,0,0,1757,1757,0.005059669,5059,NO
2015-02-17 21:29,20.89,20.89,33.09,33.09,0,0,1759.5,1759,0.005059669,5059,NO
2015-02-17 21:30,20.89,20.89,33.045,33.05,0,0,1759,1759,0.005052733,5052,NO
2015-02-17 21:32,20.89,20.89,33,33,0,0,1769.5,1769,0.005045796,5045,NO
2015-02-17 21:33,20.89,20.89,33,33,0,0,1752,1752,0.005045796,5045,NO
2015-02-17 21:34,20.89,20.89,33,33,0,0,1709,1709,0.005045796,5045,NO
2015-02-17 21:35,20.89,20.89,32.9,32.9,0,0,1688,1688,0.005030382,5030,NO
2015-02-17 21:36,20.89,20.89,32.9,32.9,0,0,1666.5,1666,0.005030382,5030,NO
2015-02-17 21:36,20.89,20.89,32.9,32.9,0,0,1649,1649,0.005030382,5030,NO
2015-02-17 21:38,20.89,20.89,32.9,32.9,0,0,1594.5,1594,0.005030382,5030,NO
2015-02-17 21:39,20.89,20.89,32.9,32.9,0,0,1588.5,1588,0.005030382,5030,NO
2015-02-17 21:40,20.89,20.89,32.9,32.9,0,0,1581.5,1581,0.005030382,5030,NO
2015-02-17 21:40,20.89,20.89,32.8725,32.87,0,0,1551,1551,0.005026143,5026,NO
2015-02-17 21:42,20.89,20.89,32.79,32.79,0,0,1541,1541,0.005013428,5013,NO
2015-02-17 21:42,20.89,20.89,32.79,32.79,0,0,1539.5,1539,0.005013428,5013,NO
2015-02-17 21:43,20.89,20.89,32.79,32.79,0,0,1536,1536,0.005013428,5013,NO
2015-02-17 21:45,20.89,20.89,32.745,32.75,0,0,1529,1529,0.005006492,5006,NO
2015-02-17 21:46,20.89,20.89,32.7,32.7,0,0,1528,1528,0.004999556,4999,NO
2015-02-17 21:47,20.89,20.89,32.7,32.7,0,0,1525.5,1525,0.004999556,4999,NO
2015-02-17 21:48,20.89,20.89,32.7,32.7,0,0,1524.5,1524,0.004999556,4999,NO
